source_path,source_filename,source_sha256,collection,canonical_filename,unit_type,top_level_unit,unit_identifier,document_title,topic_slug,destination_path,transformed_sha256,classification_evidence,status
annex-c-05-use-with-iso-iec-ieee-12207-cornell-notes.tex,annex-c-05-use-with-iso-iec-ieee-12207-cornell-notes.tex,54194d530f896eb95b8aaf01503ec9c2d0f2d24fb39182807af1425ea16d8815,iso,annex-c-05-use-with-iso-iec-ieee-12207-cornell-notes.tex,Annex,annex-c,C.05,05-use-with-iso-iec-ieee-12207,annex-c-05,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-c-05/annex-c-05-use-with-iso-iec-ieee-12207-cornell-notes.tex,70ea8ee15f21ffaccf0581540ff04717f0adff0695090342f3e6a083ce8b5309,ISO-specific CNavy/CLight Cornell template,installed
annex-c-06-use-with-iso-iec-ieee-15288-cornell-notes.tex,annex-c-06-use-with-iso-iec-ieee-15288-cornell-notes.tex,ba2b5636b39624202370ad60e7b28f00c8b12b1d37c8c104d218cb2ae50ea92f,iso,annex-c-06-use-with-iso-iec-ieee-15288-cornell-notes.tex,Annex,annex-c,C.06,06-use-with-iso-iec-ieee-15288,annex-c-06,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-c-06/annex-c-06-use-with-iso-iec-ieee-15288-cornell-notes.tex,720eb756e164b8cc92c65cf4f43546db648f4fc829be3c4fad0141366bd3bf4e,ISO-specific CNavy/CLight Cornell template,installed
annex-c-07-01-general-cornell-notes.tex,annex-c-07-01-general-cornell-notes.tex,f5acb31a9181e0f9a773be883d8a990adaa10928004388a877f0cce98e2151e2,iso,annex-c-07-01-general-cornell-notes.tex,Annex,annex-c,C.07.01,07-01-general,annex-c-07,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-c-07/annex-c-07-01-general-cornell-notes.tex,aa39a8e9b39caf423d64133599fca224d9ab0f347f7dc41d7558ba27e2eddc92,ISO-specific CNavy/CLight Cornell template,installed
annex-c-07-02-enterprise-viewpoint-cornell-notes.tex,annex-c-07-02-enterprise-viewpoint-cornell-notes.tex,5d8e2fa65651a89475cfea9465d5d8f5d1b8f48547778d69f39fe0e260c8280e,iso,annex-c-07-02-enterprise-viewpoint-cornell-notes.tex,Annex,annex-c,C.07.02,07-02-enterprise-viewpoint,annex-c-07,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-c-07/annex-c-07-02-enterprise-viewpoint-cornell-notes.tex,3043fb977d65edaa9a4eba5447e4bd3595395b290ef134009115e751b2393280,ISO-specific CNavy/CLight Cornell template,installed
annex-c-07-03-information-viewpoint-cornell-notes.tex,annex-c-07-03-information-viewpoint-cornell-notes.tex,80f10ff0e387d4422c1e594b134c7bf0ad350ad6665555f1c5b4ff1bd2a1ac45,iso,annex-c-07-03-information-viewpoint-cornell-notes.tex,Annex,annex-c,C.07.03,07-03-information-viewpoint,annex-c-07,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-c-07/annex-c-07-03-information-viewpoint-cornell-notes.tex,43f9552792f5c8debb72792482ec35116e68c6693339ec63b70098bc4eae7db4,ISO-specific CNavy/CLight Cornell template,installed
annex-c-07-04-computational-viewpoint-cornell-notes.tex,annex-c-07-04-computational-viewpoint-cornell-notes.tex,be7d6a7aba4bb5ad77ece57be40a3b6f31cd66191abedc33b2b194d636e43733,iso,annex-c-07-04-computational-viewpoint-cornell-notes.tex,Annex,annex-c,C.07.04,07-04-computational-viewpoint,annex-c-07,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-c-07/annex-c-07-04-computational-viewpoint-cornell-notes.tex,6ab42ec9c9edd3ea0a8298257551d1b6882cedabd18241aeae703cf876541842,ISO-specific CNavy/CLight Cornell template,installed
annex-c-07-05-engineering-viewpoint-cornell-notes.tex,annex-c-07-05-engineering-viewpoint-cornell-notes.tex,1359feb7d4d146be2ee8fe56f5fbbba614e1d94ac63e024076c9c05368c2bebf,iso,annex-c-07-05-engineering-viewpoint-cornell-notes.tex,Annex,annex-c,C.07.05,07-05-engineering-viewpoint,annex-c-07,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-c-07/annex-c-07-05-engineering-viewpoint-cornell-notes.tex,20f7f412c314ba21045a06245cb4eb3702eec56792f9207f37f4cbc80fe451b1,ISO-specific CNavy/CLight Cornell template,installed
annex-c-07-06-technology-viewpoint-cornell-notes.tex,annex-c-07-06-technology-viewpoint-cornell-notes.tex,c1b1ec40451ab54cd3a22eb06d24330e6f27af014486292a226eca4fd1e96d2e,iso,annex-c-07-06-technology-viewpoint-cornell-notes.tex,Annex,annex-c,C.07.06,07-06-technology-viewpoint,annex-c-07,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-c-07/annex-c-07-06-technology-viewpoint-cornell-notes.tex,52dfdca3c902c5275075aa8df795342176ce40aa0a3ce080f6eda8865aa27501,ISO-specific CNavy/CLight Cornell template,installed
annex-d-01-general-cornell-notes.tex,annex-d-01-general-cornell-notes.tex,b965918e2bb1035afdec6ccccd92c914867f72583d0bded596e562221004ac5f,iso,annex-d-01-general-cornell-notes.tex,Annex,annex-d,D.01,01-general,annex-d-01,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-d-01/annex-d-01-general-cornell-notes.tex,529a5e58743a538f518253238259fbb35fa916c884523637ac9df40e95931d6d,ISO-specific CNavy/CLight Cornell template,installed
annex-d-02-uses-of-architecture-descriptions-cornell-notes.tex,annex-d-02-uses-of-architecture-descriptions-cornell-notes.tex,a94e2f4425c0233e7cecff24547dc7102c9a95e7ee34597940005f69b4b16607,iso,annex-d-02-uses-of-architecture-descriptions-cornell-notes.tex,Annex,annex-d,D.02,02-uses-of-architecture-descriptions,annex-d-02,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-d-02/annex-d-02-uses-of-architecture-descriptions-cornell-notes.tex,9ba083edacbfb0a69d28bca542c2e30cc9ac4436f86eba6967e63bddc6248a93,ISO-specific CNavy/CLight Cornell template,installed
annex-e-01-general-cornell-notes.tex,annex-e-01-general-cornell-notes.tex,dcb02260865b1d72506a929f5d55d80785cd423bcc0d8ee797ad5705b6a14385,iso,annex-e-01-general-cornell-notes.tex,Annex,annex-e,E.01,01-general,annex-e-01,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-e-01/annex-e-01-general-cornell-notes.tex,ed00624da227d051522a773e4388d2a121d939d3df7f8de46c7ea63d8833ce6b,ISO-specific CNavy/CLight Cornell template,installed
annex-e-02-architecting-in-the-life-cycle-cornell-notes.tex,annex-e-02-architecting-in-the-life-cycle-cornell-notes.tex,f9ee35237e27463d547c0a92136b2eddbfff4cc78134d8a8c2ef743a4dba54b7,iso,annex-e-02-architecting-in-the-life-cycle-cornell-notes.tex,Annex,annex-e,E.02,02-architecting-in-the-life-cycle,annex-e-02,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-e-02/annex-e-02-architecting-in-the-life-cycle-cornell-notes.tex,a00363b9e9150cb4a9f26785130da6801e40b96fcfd754afc0e2a2271e6bd994,ISO-specific CNavy/CLight Cornell template,installed
annex-f-01-general-cornell-notes.tex,annex-f-01-general-cornell-notes.tex,0c454ea7a96645e34ac632e96ea2680e0112c9615012f6070b776f08c2bd38b5,iso,annex-f-01-general-cornell-notes.tex,Annex,annex-f,F.01,01-general,annex-f-01,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-f-01/annex-f-01-general-cornell-notes.tex,03270f746f5900d4dc2a61bb16070645414d8f745c0ece7a0799f07240cfa798,ISO-specific CNavy/CLight Cornell template,installed
annex-f-02-evolution-of-adfs-cornell-notes.tex,annex-f-02-evolution-of-adfs-cornell-notes.tex,947b7f603351e789549f3458719ecb1f629537e873d4eb712c307d5d84f4946a,iso,annex-f-02-evolution-of-adfs-cornell-notes.tex,Annex,annex-f,F.02,02-evolution-of-adfs,annex-f-02,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-f-02/annex-f-02-evolution-of-adfs-cornell-notes.tex,331b1c78ed2327aa1e3979a86211a0820fd2f2f00791523b116985a4bf9de7f8,ISO-specific CNavy/CLight Cornell template,installed
annex-f-03-01-adf-domains-cornell-notes.tex,annex-f-03-01-adf-domains-cornell-notes.tex,1cb96b91772ad68f098cdafd63b86607233e15a359c01ddb186e9502a69dc8cb,iso,annex-f-03-01-adf-domains-cornell-notes.tex,Annex,annex-f,F.03.01,03-01-adf-domains,annex-f-03,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-f-03/annex-f-03-01-adf-domains-cornell-notes.tex,2f10f0178b666eda86ce1222a9fd9996332e71caf59227a4bccf1f522675ac72,ISO-specific CNavy/CLight Cornell template,installed
annex-f-03-02-identification-of-stakeholders-and-definition-of-their-perspectives-cornell-notes.tex,annex-f-03-02-identification-of-stakeholders-and-definition-of-their-perspectives-cornell-notes.tex,f6d0fd1f7597848810db1e687e7379fce62efbba731c520b468f29e8c2cfe5bc,iso,annex-f-03-02-identification-of-stakeholders-and-definition-of-their-perspectives-cornell-notes.tex,Annex,annex-f,F.03.02,03-02-identification-of-stakeholders-and-definition-of-their-perspectives,annex-f-03,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-f-03/annex-f-03-02-identification-of-stakeholders-and-definition-of-their-perspectives-cornell-notes.tex,94a123117184ba04287490ef8b1d5f5cb2ceb98b24b152dc152cbf518917b064,ISO-specific CNavy/CLight Cornell template,installed
annex-f-03-03-definition-of-aspects-cornell-notes.tex,annex-f-03-03-definition-of-aspects-cornell-notes.tex,3d184510551272c17e755517efaeeeee894422e7a8d6177f250eb2e766610b0e,iso,annex-f-03-03-definition-of-aspects-cornell-notes.tex,Annex,annex-f,F.03.03,03-03-definition-of-aspects,annex-f-03,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-f-03/annex-f-03-03-definition-of-aspects-cornell-notes.tex,7c8c986158f66c79f6d976c562ea14e28b50e11fb193ceff3d2abe66fc6f0c63,ISO-specific CNavy/CLight Cornell template,installed
annex-f-03-04-specification-of-architecture-viewpoint-cornell-notes.tex,annex-f-03-04-specification-of-architecture-viewpoint-cornell-notes.tex,3881a21119d6f34f01448f71a5276643191b7bb2436692a69585702d3a16d3a9,iso,annex-f-03-04-specification-of-architecture-viewpoint-cornell-notes.tex,Annex,annex-f,F.03.04,03-04-specification-of-architecture-viewpoint,annex-f-03,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-f-03/annex-f-03-04-specification-of-architecture-viewpoint-cornell-notes.tex,360838f10f06394d69ae37a96ab3e42be7469731403b27a1f69557f917f67f4c,ISO-specific CNavy/CLight Cornell template,installed
annex-f-03-05-specification-of-formalisms-and-languages-cornell-notes.tex,annex-f-03-05-specification-of-formalisms-and-languages-cornell-notes.tex,124cf0050ab81bde4a083b9f4ec0980ba52a1082d8b2e0dc8df63c92d900ff48,iso,annex-f-03-05-specification-of-formalisms-and-languages-cornell-notes.tex,Annex,annex-f,F.03.05,03-05-specification-of-formalisms-and-languages,annex-f-03,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-f-03/annex-f-03-05-specification-of-formalisms-and-languages-cornell-notes.tex,5d6db46afbfea5bc3c9dd07d1170020252f2193a01b53d9b7c4e9ba5bcd8f122,ISO-specific CNavy/CLight Cornell template,installed
annex-f-04-compliance-with-adf-requirements-cornell-notes.tex,annex-f-04-compliance-with-adf-requirements-cornell-notes.tex,e98027137b6420096f3f90686f72c60eb99160b2dd267b52800326fb39e22082,iso,annex-f-04-compliance-with-adf-requirements-cornell-notes.tex,Annex,annex-f,F.04,04-compliance-with-adf-requirements,annex-f-04,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/annexes/annex-f-04/annex-f-04-compliance-with-adf-requirements-cornell-notes.tex,eb6e22f0a4e807f900d6529fcb6597ed113762b67f25ca7ccfd0eab6bf3d15b1,ISO-specific CNavy/CLight Cornell template,installed
introduction-cornell-notes.tex,introduction-cornell-notes.tex,1a2c4490b290bf483cf99871a716f87e17b0629d940a9832f9d87cba80f52010,iso,introduction-cornell-notes.tex,Introduction,introduction,Introduction,Introduction,Introduction,src/cornell-notes/architecture/standards/iso-iec-ieee-42010-2022/introduction/introduction-cornell-notes.tex,4720be842dfcd36b64dda2e3e930cc51f8e189ad89fb047bd633ecd22f11dcd1,ISO-specific CNavy/CLight Cornell template,installed
